date,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,NH4-N,NO2-N,NO3-N,PO4-P,SiO3-Si,O2,pH,Soca,lipophylic_toxins
September,10.0,10.0,10.0,?,0.0,0.0,0.0,10.0,0.0,182.10000000000005,20.514285714285716,2.4523809523809526,48.70000000000001,1.52,37.61,24.62,8.0,1.0,0.0599999986588955,0.610000014305115,0.0399999991059303,1.07000005245209,208.119995117188,8.27999973297119,1032.087,neg
September,70.0,90.0,290.0,?,10.0,30.0,50.0,0.0,0.0,160.4,18.033333333333335,2.661904761904762,41.3,?,37.3899993896484,23.9699993133545,?,1.27999997138977,0.0500000007450581,1.00999999046326,0.0799999982118607,9.68000030517578,234.910003662109,?,1607.8919999999998,neg
September,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,160.4,18.033333333333335,2.661904761904762,41.3,?,36.89,23.91,?,?,?,?,?,?,213.029998779297,?,1607.8919999999998,?
September,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,160.4,18.033333333333335,2.661904761904762,41.3,0.81,36.87,23.92,?,?,?,?,?,?,217.050003051758,?,1607.8919999999998,neg
October,20.0,20.0,40.0,?,0.0,20.0,0.0,0.0,0.0,115.0,14.63809523809524,2.223809523809524,103.4,0.73,36.97,23.83,10.0,0.25,0.0199999995529652,0.300000011920929,0.0500000007450581,2.92000007629395,218.389999389648,8.27999973297119,2649.43,neg
October,280.0,30.0,60.0,?,0.0,20.0,10.0,0.0,0.0,115.0,14.63809523809524,2.223809523809524,103.4,?,36.89,23.91,?,?,?,?,?,?,213.029998779297,?,2649.43,?
October,320.0,30.0,20.0,?,0.0,20.0,10.0,0.0,0.0,115.0,14.63809523809524,2.223809523809524,103.4,0.81,36.87,23.92,?,?,?,?,?,?,217.050003051758,?,2649.43,neg
October,260.0,150.0,0.0,?,50.0,70.0,20.0,0.0,0.0,100.89999999999998,13.009523809523811,2.0857142857142854,16.400000000000002,?,37.45,18.92,6.0,?,?,?,?,?,234.470001220703,?,1191.136,?
October,20.0,80.0,10.0,?,30.0,30.0,20.0,0.0,0.0,100.89999999999998,13.009523809523811,2.0857142857142854,16.400000000000002,?,37.3,19.4,?,0.540000021457672,0.0399999991059303,0.689999997615814,0.0900000035762787,2.65000009536743,254.559997558594,?,1191.136,neg
October,10.0,120.0,60.0,?,10.0,70.0,10.0,0.0,0.0,100.89999999999998,13.009523809523811,2.0857142857142854,16.400000000000002,?,37.27,19.34,6.0,?,?,?,?,?,230.0,?,1191.136,neg
May,125.0,130.0,10.0,3000.0,0.0,0.0,0.0,130.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,?,37.02,13.43,?,?,?,?,?,?,251.440002441406,?,2066.5269999999996,neg
May,10.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,?,37.44,12.94,?,?,?,?,?,?,242.949996948242,?,2066.5269999999996,neg
May,500.0,10.0,20.0,17625.0,0.0,0.0,0.0,10.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,?,36.68,12.41,?,?,?,?,?,?,245.630004882813,?,2066.5269999999996,?
June,0.0,120.0,120.0,31860.0,10.0,0.0,10.0,100.0,0.0,175.5,17.261904761904763,3.0904761904761906,60.6,0.78,37.2,18.51,?,0.709999978542328,0.0700000002980232,2.52999997138977,0.0599999986588955,3.59999990463257,244.740005493164,8.27000045776367,1696.9260000000004,neg
June,125.0,80.0,0.0,70500.0,10.0,0.0,0.0,70.0,0.0,175.5,17.261904761904763,3.0904761904761906,60.6,0.51,37.26,17.52,?,0.810000002384186,0.0399999991059303,1.50999999046326,0.0299999993294477,5.53000020980835,251.880004882813,8.27000045776367,1696.9260000000004,neg
June,1000.0,70.0,0.0,655000.0,0.0,0.0,10.0,50.0,0.0,175.5,17.261904761904763,3.0904761904761906,60.6,?,36.23,18.71,?,?,?,?,?,?,246.970001220703,8.27999973297119,1696.9260000000004,?
June,30.0,180.0,260.0,42875.0,0.0,0.0,10.0,160.0,0.0,195.1,19.666666666666668,3.0095238095238095,5.1,0.38,37.37,21.84,?,2.90000009536743,0.159999996423721,1.21000003814697,0.129999995231628,2.33999991416931,232.679992675781,?,1027.4840000000002,neg
June,125.0,60.0,10.0,88875.0,0.0,0.0,0.0,60.0,0.0,195.1,19.666666666666668,3.0095238095238095,5.1,?,37.42,19.64,?,?,?,?,?,?,227.770004272461,?,1027.4840000000002,neg
June,135.0,170.0,20.0,38125.0,10.0,0.0,0.0,160.0,0.0,195.1,19.666666666666668,3.0095238095238095,5.1,?,37.5699996948242,19.2199993133545,?,0.0399999991059303,0.0299999993294477,0.360000014305115,0.129999995231628,4.96000003814697,256.350006103516,8.22000026702881,1027.4840000000002,neg
June,125.0,20.0,10.0,18000.0,10.0,0.0,0.0,10.0,0.0,217.70000000000002,22.895238095238092,2.9,0.0,0.27,37.51,19.8,?,2.47000002861023,0.0299999993294477,0.790000021457672,0.180000007152557,5.01000022888184,204.990005493164,8.26000022888184,797.8610000000001,neg
June,260.0,20.0,10.0,32875.0,0.0,0.0,10.0,10.0,0.0,217.70000000000002,22.895238095238092,2.9,0.0,?,37.42,19.64,?,?,?,?,?,?,227.770004272461,?,797.8610000000001,neg
June,0.0,110.0,100.0,19845.0,10.0,0.0,10.0,80.0,0.0,217.70000000000002,22.895238095238092,2.9,0.0,0.38,37.37,21.84,?,2.90000009536743,0.159999996423721,1.21000003814697,0.129999995231628,2.33999991416931,232.679992675781,?,797.8610000000001,neg
July,10.0,20.0,0.0,5000.0,0.0,0.0,10.0,10.0,0.0,226.69999999999996,25.25714285714286,2.7428571428571424,3.5999999999999996,?,37.42,19.64,?,?,?,?,?,?,227.770004272461,?,631.719,neg
July,20.0,40.0,0.0,1000.0,0.0,0.0,20.0,0.0,0.0,226.69999999999996,25.25714285714286,2.7428571428571424,3.5999999999999996,0.27,37.51,19.8,?,2.47000002861023,0.0299999993294477,0.790000021457672,0.180000007152557,5.01000022888184,204.990005493164,8.26000022888184,631.719,poz
July,0.0,70.0,0.0,2430.0,0.0,0.0,10.0,60.0,0.0,226.69999999999996,25.25714285714286,2.7428571428571424,3.5999999999999996,0.38,37.37,21.84,?,2.90000009536743,0.159999996423721,1.21000003814697,0.129999995231628,2.33999991416931,232.679992675781,?,631.719,poz
July,0.0,50.0,30.0,29700.0,20.0,0.0,20.0,10.0,0.0,241.39999999999998,24.74761904761905,2.838095238095238,3.5999999999999996,?,?,?,?,?,?,?,?,?,?,?,579.485,neg
July,135.0,40.0,0.0,6125.0,0.0,0.0,10.0,30.0,0.0,241.39999999999998,24.74761904761905,2.838095238095238,3.5999999999999996,?,36.3899993896484,24.1599998474121,?,0.660000026226044,0.109999999403954,3.19000005722046,0.0599999986588955,4.19000005722046,248.759994506836,8.11999988555908,579.485,poz
July,10.0,50.0,10.0,5250.0,0.0,0.0,20.0,10.0,0.0,241.39999999999998,24.74761904761905,2.838095238095238,3.5999999999999996,?,?,?,?,?,?,?,?,?,?,?,579.485,poz
August,20.0,30.0,0.0,6250.0,20.0,0.0,0.0,10.0,0.0,228.90000000000003,25.671428571428567,3.147619047619048,24.0,?,37.9,24.87,?,?,?,?,?,?,224.639999389648,?,531.5500000000001,neg
August,10.0,60.0,100.0,6500.0,20.0,0.0,30.0,0.0,0.0,228.90000000000003,25.671428571428567,3.147619047619048,24.0,?,37.72,24.56,?,?,?,?,?,?,217.940002441406,?,531.5500000000001,neg
August,0.0,20.0,20.0,2500.0,20.0,0.0,0.0,0.0,0.0,228.90000000000003,25.671428571428567,3.147619047619048,24.0,?,37.8400001525879,23.7000007629395,?,0.469999998807907,0.0700000002980232,0.28999999165535,0.100000001490116,3.35999989509583,241.610000610352,8.22999954223633,531.5500000000001,neg
August,10.0,50.0,0.0,6625.0,30.0,0.0,10.0,0.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,?,37.7700004577637,23.7399997711182,?,0.379999995231628,0.0500000007450581,0.519999980926514,0.0799999982118607,15.1899995803833,246.520004272461,8.22999954223633,933.533,neg
August,0.0,30.0,10.0,8875.0,0.0,0.0,30.0,0.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,?,37.72,24.56,?,?,?,?,?,?,217.940002441406,?,933.533,neg
August,0.0,90.0,30.0,7000.0,50.0,0.0,10.0,20.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,?,37.9,24.87,?,?,?,?,?,?,224.639999389648,?,933.533,neg
August,0.0,20.0,0.0,500.0,10.0,0.0,10.0,0.0,0.0,150.7,21.257142857142856,2.890476190476191,195.29999999999998,?,37.7700004577637,23.7399997711182,?,0.379999995231628,0.0500000007450581,0.519999980926514,0.0799999982118607,15.1899995803833,246.520004272461,8.22999954223633,1213.6879999999999,neg
August,0.0,30.0,0.0,875.0,30.0,0.0,0.0,0.0,0.0,150.7,21.257142857142856,2.890476190476191,195.29999999999998,?,37.9,24.87,?,?,?,?,?,?,224.639999389648,?,1213.6879999999999,neg
August,250.0,130.0,0.0,3000.0,100.0,0.0,30.0,0.0,0.0,150.7,21.257142857142856,2.890476190476191,195.29999999999998,?,37.72,24.56,?,?,?,?,?,?,217.940002441406,?,1213.6879999999999,neg
August,10.0,40.0,0.0,250.0,20.0,0.0,20.0,0.0,0.0,154.4,20.423809523809524,2.785714285714286,172.6,?,36.49,23.08,?,?,?,?,?,?,213.470001220703,8.26000022888184,1278.072,neg
August,0.0,20.0,0.0,1125.0,10.0,0.0,10.0,0.0,0.0,154.4,20.423809523809524,2.785714285714286,172.6,?,37.0499992370605,23.4599990844727,?,0.800000011920929,0.0500000007450581,2.29999995231628,0.0199999995529652,8.1899995803833,238.479995727539,8.28999996185303,1278.072,neg
August,0.0,10.0,0.0,375.0,10.0,0.0,0.0,0.0,0.0,154.4,20.423809523809524,2.785714285714286,172.6,?,37.12,23.06,?,?,?,?,?,?,209.460006713867,8.26000022888184,1278.072,neg
August,125.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,153.70000000000002,20.18095238095238,2.6285714285714286,202.29999999999998,?,37.0499992370605,23.4599990844727,?,0.800000011920929,0.0500000007450581,2.29999995231628,0.0199999995529652,8.1899995803833,238.479995727539,8.28999996185303,1034.579,neg
August,0.0,60.0,0.0,1625.0,50.0,0.0,0.0,10.0,0.0,153.70000000000002,20.18095238095238,2.6285714285714286,202.29999999999998,?,36.49,23.08,?,?,?,?,?,?,213.470001220703,8.26000022888184,1034.579,neg
August,0.0,50.0,10.0,500.0,10.0,0.0,0.0,40.0,0.0,153.70000000000002,20.18095238095238,2.6285714285714286,202.29999999999998,?,37.12,23.06,?,?,?,?,?,?,209.460006713867,8.26000022888184,1034.579,neg
September,0.0,40.0,0.0,500.0,20.0,0.0,20.0,0.0,0.0,191.8,20.23809523809524,2.8571428571428577,145.6,?,37.0499992370605,23.4599990844727,?,0.800000011920929,0.0500000007450581,2.29999995231628,0.0199999995529652,8.1899995803833,238.479995727539,8.28999996185303,1011.344,neg
September,125.0,50.0,0.0,2375.0,40.0,0.0,0.0,10.0,0.0,191.8,20.23809523809524,2.8571428571428577,145.6,?,37.12,23.06,?,?,?,?,?,?,209.460006713867,8.26000022888184,1011.344,poz
September,0.0,20.0,10.0,625.0,20.0,0.0,0.0,0.0,0.0,191.8,20.23809523809524,2.8571428571428577,145.6,?,36.49,23.08,?,?,?,?,?,?,213.470001220703,8.26000022888184,1011.344,neg
September,0.0,20.0,10.0,2250.0,20.0,0.0,0.0,0.0,0.0,198.20000000000002,19.28095238095238,2.8619047619047624,144.49999999999997,?,36.49,23.08,?,?,?,?,?,?,213.470001220703,8.26000022888184,943.6309999999999,neg
September,0.0,40.0,30.0,14625.0,0.0,0.0,40.0,0.0,0.0,198.20000000000002,19.28095238095238,2.8619047619047624,144.49999999999997,0.14,37.59,23.21,?,0.569999992847443,0.0299999993294477,0.360000014305115,0.219999998807907,3.46000003814697,208.559997558594,8.22999954223633,943.6309999999999,poz
September,125.0,10.0,30.0,5625.0,10.0,0.0,0.0,0.0,0.0,198.20000000000002,19.28095238095238,2.8619047619047624,144.49999999999997,?,37.12,23.06,?,?,?,?,?,?,209.460006713867,8.26000022888184,943.6309999999999,poz
September,125.0,30.0,0.0,25625.0,0.0,20.0,10.0,0.0,0.0,177.2,19.65714285714286,2.7523809523809524,17.0,?,37.57,22.61,?,?,?,?,?,?,229.550003051758,?,1151.324,neg
September,0.0,40.0,0.0,26375.0,0.0,20.0,20.0,0.0,0.0,177.2,19.65714285714286,2.7523809523809524,17.0,?,37.2000007629395,23.6200008392334,?,0.389999985694885,0.0299999993294477,0.259999990463257,0.0500000007450581,7.57999992370605,249.649993896484,8.3100004196167,1151.324,poz
September,125.0,20.0,30.0,32250.0,0.0,10.0,10.0,0.0,0.0,177.2,19.65714285714286,2.7523809523809524,17.0,?,37.33,23.01,?,?,?,?,?,?,215.710006713867,?,1151.324,poz
September,10.0,120.0,0.0,30500.0,0.0,60.0,50.0,0.0,0.0,161.29999999999998,18.942857142857143,2.942857142857142,17.0,?,37.2000007629395,23.6200008392334,?,0.389999985694885,0.0299999993294477,0.259999990463257,0.0500000007450581,7.57999992370605,249.649993896484,8.3100004196167,1135.7329999999997,neg
September,125.0,220.0,20.0,54500.0,0.0,180.0,30.0,10.0,0.0,161.29999999999998,18.942857142857143,2.942857142857142,17.0,?,37.33,23.01,?,?,?,?,?,?,215.710006713867,?,1135.7329999999997,neg
September,70.0,60.0,20.0,6375.0,0.0,30.0,30.0,0.0,0.0,161.29999999999998,18.942857142857143,2.942857142857142,17.0,?,37.57,22.61,?,?,?,?,?,?,229.550003051758,?,1135.7329999999997,neg
October,0.0,30.0,10.0,8625.0,0.0,20.0,10.0,0.0,0.0,133.2,19.46666666666667,3.123809523809523,16.799999999999997,?,37.57,22.61,?,?,?,?,?,?,229.550003051758,?,1311.6860000000001,neg
October,10.0,80.0,0.0,9250.0,0.0,40.0,40.0,0.0,0.0,133.2,19.46666666666667,3.123809523809523,16.799999999999997,?,37.3,23.63,?,?,?,?,?,?,226.869995117188,?,1311.6860000000001,neg
October,0.0,120.0,20.0,46250.0,0.0,70.0,50.0,0.0,0.0,133.2,19.46666666666667,3.123809523809523,16.799999999999997,?,37.33,23.01,?,?,?,?,?,?,215.710006713867,?,1311.6860000000001,neg
October,0.0,120.0,10.0,4375.0,0.0,70.0,30.0,0.0,0.0,160.70000000000005,17.685714285714287,3.2952380952380955,5.4,?,37.3,23.63,?,?,?,?,?,?,226.869995117188,?,1243.732,neg
October,10.0,70.0,10.0,250.0,0.0,20.0,20.0,0.0,0.0,160.70000000000005,17.685714285714287,3.2952380952380955,5.4,?,37.33,23.01,?,?,?,?,?,?,215.710006713867,?,1243.732,neg
October,0.0,40.0,10.0,7625.0,0.0,30.0,10.0,0.0,0.0,160.70000000000005,17.685714285714287,3.2952380952380955,5.4,?,37.57,22.61,?,?,?,?,?,?,229.550003051758,?,1243.732,neg
October,0.0,30.0,0.0,3625.0,0.0,20.0,10.0,0.0,0.0,160.79999999999998,15.628571428571428,3.2523809523809524,5.4,0.31,37.12,22.76,?,0.970000028610229,0.100000001490116,1.36000001430511,0.0399999991059303,1.74000000953674,213.919998168945,?,1208.173,neg
October,0.0,50.0,0.0,1000.0,0.0,10.0,40.0,0.0,0.0,160.79999999999998,15.628571428571428,3.2523809523809524,5.4,0.51,37.02,23.0,?,0.939999997615814,0.0700000002980232,0.930000007152557,0.0399999991059303,2.32999992370605,218.389999389648,?,1208.173,neg
October,0.0,50.0,0.0,1875.0,0.0,20.0,30.0,0.0,0.0,160.79999999999998,15.628571428571428,3.2523809523809524,5.4,0.48,37.25,22.69,?,0.649999976158142,0.0500000007450581,0.759999990463257,0.0199999995529652,3.9300000667572,214.809997558594,8.26000022888184,1208.173,neg
October,0.0,40.0,0.0,1000.0,0.0,0.0,40.0,0.0,0.0,132.3,14.666666666666664,2.9095238095238094,22.1,?,37.7,20.17,?,?,?,?,?,?,?,?,1633.1100000000001,neg
October,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,132.3,14.666666666666664,2.9095238095238094,22.1,?,37.13,19.74,?,?,?,?,?,?,191.139999389648,?,1633.1100000000001,neg
October,0.0,10.0,0.0,1750.0,0.0,10.0,0.0,0.0,0.0,132.3,14.666666666666664,2.9095238095238094,22.1,?,37.5200004577637,21.2099990844727,?,0.990000009536743,0.0500000007450581,0.569999992847443,0.00999999977648258,11.0200004577637,282.700012207031,8.17000007629395,1633.1100000000001,neg
November,0.0,10.0,0.0,19000.0,0.0,0.0,10.0,0.0,0.0,72.4,13.428571428571429,2.814285714285714,16.700000000000003,?,37.13,19.74,?,?,?,?,?,?,191.139999389648,?,1728.103,neg
November,0.0,20.0,0.0,12000.0,0.0,10.0,10.0,0.0,0.0,72.4,13.428571428571429,2.814285714285714,16.700000000000003,?,37.5200004577637,21.2099990844727,?,0.990000009536743,0.0500000007450581,0.569999992847443,0.00999999977648258,11.0200004577637,282.700012207031,8.17000007629395,1728.103,neg
November,0.0,60.0,0.0,10750.0,20.0,10.0,30.0,0.0,0.0,72.4,13.428571428571429,2.814285714285714,16.700000000000003,?,37.7,20.17,?,?,?,?,?,?,?,?,1728.103,neg
November,0.0,50.0,0.0,875.0,0.0,30.0,20.0,0.0,0.0,80.4,11.166666666666666,2.757142857142857,0.0,?,37.7,20.17,?,?,?,?,?,?,?,?,1138.786,neg
November,0.0,60.0,10.0,2375.0,10.0,10.0,40.0,0.0,0.0,80.4,11.166666666666666,2.757142857142857,0.0,0.27,37.76,20.65,?,0.910000026226044,0.0500000007450581,0.569999992847443,0.0199999995529652,18.8999996185303,206.779998779297,8.22999954223633,1138.786,neg
November,10.0,30.0,0.0,3250.0,0.0,10.0,10.0,0.0,0.0,80.4,11.166666666666666,2.757142857142857,0.0,?,37.13,19.74,?,?,?,?,?,?,191.139999389648,?,1138.786,neg
November,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,38.800000000000004,11.90952380952381,2.295238095238095,50.70000000000001,?,38.0,16.5,?,?,?,?,?,?,244.289993286133,8.31999969482422,1548.863,neg
November,125.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,38.800000000000004,11.90952380952381,2.295238095238095,50.70000000000001,?,?,?,?,1.0,0.100000001490116,1.05999994277954,0.150000005960464,5.28999996185303,?,?,1548.863,neg
November,0.0,40.0,0.0,625.0,0.0,20.0,20.0,0.0,0.0,38.800000000000004,11.90952380952381,2.295238095238095,50.70000000000001,?,37.5,16.1,?,?,?,?,?,?,238.039993286133,8.32999992370605,1548.863,neg
May,250.0,10.0,0.0,500.0,0.0,0.0,0.0,10.0,0.0,197.09999999999997,16.495238095238097,3.1000000000000005,23.3,0.61,37.44,15.55,9.0,0.870000004768372,0.0700000002980232,0.949999988079071,0.0599999986588955,6.30999994277954,272.869995117188,8.3100004196167,970.3179999999999,neg
May,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.09999999999997,16.495238095238097,3.1000000000000005,23.3,0.58,37.55,14.55,8.0,0.519999980926514,0.0599999986588955,0.219999998807907,0.0399999991059303,4.73000001907349,280.459991455078,8.27999973297119,970.3179999999999,neg
May,125.0,40.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,197.09999999999997,16.495238095238097,3.1000000000000005,23.3,?,37.55,13.91,9.0,?,?,?,?,?,288.059997558594,?,970.3179999999999,neg
May,155.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,219.40000000000003,19.661904761904765,3.1095238095238096,26.6,0.74,36.7,22.1,8.5,0.219999998807907,0.0299999993294477,0.259999990463257,0.0299999993294477,3.59999990463257,237.589996337891,8.22000026702881,1003.6870000000001,neg
May,155.0,20.0,40.0,0.0,10.0,0.0,0.0,10.0,0.0,219.40000000000003,19.661904761904765,3.1095238095238096,26.6,?,37.5,20.1,7.0,?,?,?,?,?,269.75,?,1003.6870000000001,neg
May,270.0,50.0,10.0,0.0,20.0,0.0,10.0,20.0,0.0,219.40000000000003,19.661904761904765,3.1095238095238096,26.6,0.44,36.6,22.8,7.0,0.970000028610229,0.00999999977648258,0.730000019073486,0.0299999993294477,5.6100001335144,246.970001220703,8.21000003814697,1003.6870000000001,neg
June,167.0,120.0,20.0,210833.0,100.0,0.0,0.0,0.0,0.0,138.10000000000002,20.35714285714286,2.623809523809524,65.1,0.44,36.6,22.8,7.0,0.970000028610229,0.00999999977648258,0.730000019073486,0.0299999993294477,5.6100001335144,246.970001220703,8.21000003814697,1147.0979999999997,neg
June,10.0,20.0,40.0,63000.0,20.0,0.0,0.0,0.0,0.0,138.10000000000002,20.35714285714286,2.623809523809524,65.1,?,37.5,20.1,7.0,?,?,?,?,?,269.75,?,1147.0979999999997,neg
June,0.0,50.0,0.0,53875.0,10.0,0.0,30.0,10.0,0.0,202.0,23.514285714285716,3.1523809523809527,21.3,1.6,37.0,23.2,10.0,1.80999994277954,0.0599999986588955,1.28999996185303,0.0799999982118607,2.97000002861023,249.199996948242,8.17000007629395,1189.1920000000002,neg
June,0.0,10.0,0.0,4125.0,10.0,0.0,0.0,0.0,0.0,202.0,23.514285714285716,3.1523809523809527,21.3,?,37.4,22.0,?,?,?,?,?,?,248.759994506836,?,1189.1920000000002,neg
July,125.0,50.0,20.0,6500.0,50.0,0.0,0.0,0.0,0.0,240.89999999999998,22.58571428571429,3.7714285714285714,27.5,1.6,37.0,23.2,10.0,1.80999994277954,0.0599999986588955,1.28999996185303,0.0799999982118607,2.97000002861023,249.199996948242,8.17000007629395,1513.947,neg
July,0.0,80.0,0.0,12875.0,80.0,0.0,0.0,0.0,0.0,240.89999999999998,22.58571428571429,3.7714285714285714,27.5,?,37.4,22.0,?,?,?,?,?,?,248.759994506836,?,1513.947,neg
July,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,267.2,24.171428571428567,3.357142857142857,12.5,0.81,37.2,24.8,9.0,0.629999995231628,0.0299999993294477,0.100000001490116,0.0500000007450581,2.79999995231628,221.960006713867,8.1899995803833,1476.6280000000004,neg
July,0.0,60.0,0.0,625.0,50.0,0.0,0.0,10.0,0.0,267.2,24.171428571428567,3.357142857142857,12.5,?,37.2,23.7,3.5,?,?,?,?,?,209.460006713867,?,1476.6280000000004,neg
August,0.0,30.0,0.0,1000.0,20.0,0.0,10.0,0.0,0.0,271.0,24.676190476190477,3.385714285714286,5.0,0.81,37.2,24.8,9.0,0.629999995231628,0.0299999993294477,0.100000001490116,0.0500000007450581,2.79999995231628,221.960006713867,8.1899995803833,986.0930000000001,neg
August,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,271.0,24.676190476190477,3.385714285714286,5.0,0.41,37.4,23.8,9.0,0.360000014305115,0.0299999993294477,0.349999994039536,0.0199999995529652,2.39000010490417,207.220001220703,8.1899995803833,986.0930000000001,neg
August,20.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,271.0,24.676190476190477,3.385714285714286,5.0,?,37.2,23.7,3.5,?,?,?,?,?,209.460006713867,?,986.0930000000001,neg
August,0.0,0.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,244.0,24.19047619047619,3.4047619047619047,6.5,?,37.2,23.7,3.5,?,?,?,?,?,209.460006713867,?,769.511,neg
August,250.0,0.0,0.0,7125.0,0.0,0.0,0.0,0.0,0.0,244.0,24.19047619047619,3.4047619047619047,6.5,0.81,37.2,24.8,9.0,0.629999995231628,0.0299999993294477,0.100000001490116,0.0500000007450581,2.79999995231628,221.960006713867,8.1899995803833,769.511,neg
August,0.0,10.0,0.0,2625.0,10.0,0.0,0.0,0.0,0.0,184.39999999999998,22.26190476190476,2.9857142857142858,49.199999999999996,?,?,?,?,?,?,?,?,?,?,?,542.924,neg
August,0.0,10.0,0.0,15500.0,0.0,0.0,0.0,0.0,0.0,184.39999999999998,22.26190476190476,2.9857142857142858,49.199999999999996,?,?,?,?,?,?,?,?,?,?,?,542.924,neg
August,125.0,20.0,0.0,2500.0,0.0,0.0,10.0,10.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,?,37.9000015258789,24.5,5.0,?,?,?,?,?,212.580001831055,?,571.5990000000002,neg
August,0.0,20.0,0.0,20250.0,0.0,0.0,20.0,0.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,1.35,38.0,24.2,6.0,0.829999983310699,0.0399999991059303,0.910000026226044,0.0599999986588955,4.67999982833862,221.509994506836,8.17000007629395,571.5990000000002,neg
August,125.0,10.0,0.0,4625.0,10.0,0.0,0.0,0.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,0.23,38.1,24.5,15.0,0.620000004768372,0.0299999993294477,0.239999994635582,0.0199999995529652,3.16000008583069,211.690002441406,8.1899995803833,571.5990000000002,neg
September,750.0,20.0,80.0,26000.0,0.0,10.0,10.0,0.0,0.0,163.5,20.699999999999996,3.3714285714285714,94.19999999999999,?,37.9000015258789,24.5,5.0,?,?,?,?,?,212.580001831055,?,598.245,neg
September,250.0,0.0,0.0,83500.0,0.0,0.0,0.0,0.0,0.0,163.5,20.699999999999996,3.3714285714285714,94.19999999999999,1.35,38.0,24.2,6.0,0.829999983310699,0.0399999991059303,0.910000026226044,0.0599999986588955,4.67999982833862,221.509994506836,8.17000007629395,598.245,neg
